"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248.734007528705,183.174662086584,253.78988962743,167.090945104407,173.489677522663,188.907727166994,171.687146915347,198.990964219496,216.785555486151,169.464920409125,207.124490548405,230.510520579981,240.358124268874,211.728462014891,253.619058795566,230.168276465212,179.232648852045,167.737016324505,175.761692750201,194.870770049753,168.34655249995,253.337274347317,231.722124202055,192.859500670235,247.838114871573,237.944080204676,222.050351546348,206.144848987795,217.391281214702,173.338317186791,209.595487087622,238.956951021889,198.515025123552,216.511760530048,242.109865428446,170.906812299014,203.016248417649,230.737547044604,174.717796081076,189.213633298321,230.196300857836,208.16135297191,201.909245126151,230.863220470444,197.543218029321,220.63305230726,207.651886029699,228.158001810343,253.589443913176,189.763557444157,232.580254465819,166.134696810513,231.845450274684,233.932774820932,221.674393933037,167.959172486986,243.866306806392,197.758655183887,212.799797423578,212.828855501528,162.613363830235,193.53376391427,220.73260327286,188.996068601755,241.492956264547,174.700836171749,226.225908620809,241.448877812402,229.401950017115,214.68418991304,214.406177949427,190.852483113283,244.516168782523,239.517259525884,222.038248535132,213.509934423744,171.693293921523,189.569284326672,187.772031765805,213.657039616965,241.100455356935,240.427896752506,198.192737670866,211.363516966993,248.089822513135,255.332906116955,203.898041122356,225.648424621965,248.956369571203,191.47197759494,207.839470058036,162.408773362522,208.27063017754,251.071057674603,160.268467285392,183.424916125946,223.770399530191,249.989409684583,248.183420923182,202.017843138894
530.312515005127,387.002012995892,543.037297726838,352.806968691313,365.313975665822,398.893486155085,364.293474419064,422.616229012552,460.094951643533,359.24529802832,440.534926333832,492.11146182475,515.195293941136,450.999046733916,539.978831724714,490.498675191117,379.570669418607,353.114549026439,370.121401198144,415.207783708493,356.459724298243,539.853609987194,496.270967018935,409.089556999608,528.952875312165,508.821614731888,471.776369331335,436.982487324394,462.529285899305,365.818425158376,444.858859357221,508.048213091048,422.323622090103,461.351346224198,514.989076745997,359.962321419016,432.378376554493,493.828174072617,367.704498693033,401.966334257261,488.692096787678,444.435779457936,430.619543042915,493.879532022623,420.232114552104,469.383316684563,443.245779007415,485.802069804922,543.019075638,401.474528355124,494.939757357137,350.456008655506,494.636434698204,500.324620390291,471.835628527295,353.69242944315,520.724859503294,421.477247597813,452.730847318828,451.869327548709,342.243335426661,410.535329231014,471.681326738749,401.444960073487,515.961324178183,370.404827504661,483.255432526432,517.045841525383,490.591878068845,456.84193410417,457.843043204408,403.032976887226,522.894055560988,511.289458986186,473.540646739052,454.608517294989,361.425539517695,403.833534181047,399.526341249497,453.629195331636,516.062565509342,514.52309534376,420.236922041847,448.260879095972,530.684044657787,543.856461718868,432.114551278977,480.818270448802,532.361864013466,407.159050638494,444.054809015892,342.508443718216,443.871996078607,535.78308634299,338.109898903156,389.08533211291,477.650403349409,533.416711670027,530.68587947539,427.829589899778
672.148479940406,490.793955247256,691.840849220536,449.637478393722,462.298688791659,504.467433715544,467.218802807784,538.026589317508,582.423282899836,460.433804419636,560.987248407585,627.239077201248,659.813882196028,575.079734992141,682.251725844126,623.352589875818,483.921629520381,447.683701636899,468.035745218185,532.073658697808,456.186423724405,683.133176275507,635.743653888246,520.659687147148,671.699037688749,649.387996488356,597.573724063689,553.494698042836,587.861824702991,464.703151477304,564.165439075149,642.048824385321,539.251730841705,587.958282125053,650.944099673223,456.16085038103,552.42866101891,632.026226534751,464.697846481995,513.459251800246,617.101357766128,569.417887827791,551.619878166324,631.612219240103,536.676984504665,596.042327711602,567.748455061674,616.762488873308,692.715855914119,509.232894026576,627.208478261315,446.114516124165,629.597309246038,639.206901402199,599.520766038859,448.608700427716,662.240954112169,539.908775804073,575.969849298811,572.913004441095,434.651165119603,522.427713244509,603.393289099479,512.702301408378,657.111601007064,473.920198244824,617.115998066521,661.012573023734,627.248738238492,581.154677236494,585.859742253203,509.46394074011,666.587854631185,650.439603018393,603.618360589309,579.039255267442,457.468127881554,518.15334375705,511.89665608572,575.032526096537,659.291751150137,657.192967294639,533.668472505234,567.488053490426,676.41239382308,687.444653441807,547.429539869476,611.521424064799,678.076194585318,520.571278997081,569.628772452484,436.496714944424,566.984850877255,679.850810924761,431.53809681211,496.692846795878,609.511967032631,676.847573751586,675.981392228852,541.639787444475
759.008122096051,555.235473594148,785.907894272116,511.832211948606,521.848333605322,568.777161862417,535.663342449177,611.160681108741,657.021887775378,527.510460341526,637.333168308516,713.083789357139,754.199898981375,654.300187279293,767.564368657897,706.260977868839,550.884493436489,506.525186588891,527.833997765249,609.057259259675,521.769867728171,769.921958038725,726.984849955183,591.321183229804,760.183631542677,739.316179827346,674.532135442456,624.939803716167,666.250836447604,526.885705684384,637.85840926554,722.639601774085,614.664849491456,668.471581426795,732.785725570297,515.792654389982,630.073037725452,721.964652246332,523.71848746203,585.65741931052,694.004666827067,651.485755509442,631.070597910364,720.858109084866,611.87088938296,674.788720880361,649.388016430766,697.999516510644,788.088126151694,576.110119600032,708.261058011814,507.146038637693,714.620448655444,728.638853260618,679.194687934557,507.81901016724,750.81785094056,617.724785507819,653.563596142739,647.521960867763,492.851364485281,593.223840312939,688.975518138377,584.674726419977,746.246245155031,541.794642092844,703.158114490444,754.011100942712,715.681081295127,659.366740968164,669.250526603653,574.070401015463,757.835858333837,737.735872924891,686.38235624403,657.935402333376,516.542714413104,594.065529583394,585.952255790398,649.76270552237,751.438618340974,748.877986015254,604.472101112574,640.294973159673,768.834913584971,773.777385189813,618.253420803373,693.521781219975,770.093873302002,594.370203654633,652.656742564445,496.933941216038,646.442093504138,768.696464554924,492.182747875493,566.203724352781,693.929814486139,765.310981682643,767.774121413385,611.262562733911
819.501597943794,600.804750536861,853.649980129576,557.379751853663,563.469588308328,613.334058359209,587.53411280653,663.979759763346,708.755067462976,578.188483162161,692.480261836808,775.225698607955,824.406423035133,711.949301599372,825.627935417895,765.178766906068,599.876038038134,548.235026370419,569.387880111549,666.855648825403,570.938646154094,829.651022282744,795.011656589822,642.327895475957,822.61289184741,804.879805671954,728.083649515786,674.785427483086,722.092212577971,571.451132426409,689.672595674992,777.677351638178,670.108742551679,726.820738103969,788.73385227967,557.893661333717,687.316730226464,788.674688274813,564.572648601686,638.959251077189,746.282488245078,712.908136119668,690.533666837835,786.770003712374,667.224354594881,730.532277682554,710.403670878855,755.369143414837,857.320502117744,623.379521977471,764.757388790068,551.540812807448,775.640103739133,794.273647026631,735.810368144755,549.902171388609,813.955294897949,676.00234158453,709.223666982906,699.860475919965,534.631506775514,644.274349946221,752.357131823205,637.752958211923,810.368332608351,592.53014758984,766.193500502635,822.477570992916,780.905180766908,715.428242329365,731.170050125814,618.66269860544,823.855959264539,800.109708384546,746.394592784083,714.940820569409,557.909735469897,651.51009695341,641.582095580137,702.112793317844,819.001548117908,816.027064270904,654.811913249146,690.864151611347,835.616406958862,832.708361472474,667.753931131012,752.120491502647,836.290182967484,649.11717688372,715.218826307199,541.245794215994,704.899663118433,831.036721143572,537.070667932097,617.397120415727,755.525476690791,827.394402092009,833.838720567031,659.715063226476
863.64812184821,634.642034777189,904.770232677375,592.390637259343,594.024492201681,645.738226052147,628.710299608541,704.008171621211,746.380714922034,618.304743210519,734.269767119341,822.384339195139,879.089077455379,755.94605219545,866.993348674083,809.083271181656,637.489385842041,579.295573846371,599.71289148579,712.314327021712,609.582802649933,872.701764356118,848.123917875031,680.969205143259,868.777382719075,854.973886721526,767.162145288473,711.272969166841,763.819255343983,604.994173479811,727.896983530619,817.047382952769,712.853212645026,771.166633622921,828.793857360428,589.115730248714,731.562220001143,840.50399040367,594.270646461975,680.228205984753,783.506815360961,761.063984225104,737.158686902345,837.770935179942,709.954153766373,771.921384772113,758.175109094323,797.8575221558,909.974876305212,658.456757305273,806.042920037078,585.44606480704,821.557514746242,844.748933368842,778.006085324964,581.321765290739,861.130481841515,721.728530525176,751.106854810486,738.378178770436,566.136514315697,682.907311113236,801.538589110196,678.804397729412,858.719170955855,632.287009585178,814.596785439611,875.280625628898,831.309938275893,757.581520162369,779.346309185819,650.963611764463,873.916601464393,846.829255789197,792.023435207052,758.141464572554,588.337128717883,697.031482208684,685.366278978297,740.585126310132,870.9037257064,867.556346778673,692.374859973397,727.7091261827,886.184392223588,874.819036876713,704.05940405616,796.035772781215,886.197942969041,691.69749375367,764.580399768929,575.348151335925,749.989867163531,876.874874673339,571.934454980139,656.946879641826,802.641285133283,873.056195402918,883.670903064142,695.096841989314
895.326882099105,659.478638747493,942.892720102966,619.107280400214,616.168044819406,668.951619826498,661.225739194356,734.054513282355,773.306398954777,649.890938441229,765.626853240016,857.799733644075,921.332416078514,789.21524425989,895.821301961337,841.384474018445,666.146137415772,602.18102727786,621.537051977624,747.841194963843,639.783021616484,903.133912849845,889.269404309864,709.968645905229,902.421036713665,892.870176229758,795.232582270732,737.593500483824,794.628773147381,630.002140734325,755.717310191202,844.640460533641,745.546798693218,804.53954191937,856.900225727715,612.008662649559,765.49407149053,880.444271582547,615.547302354059,711.94987418521,809.459148505987,798.560759004586,773.4734818055,876.900711425448,742.684299354666,802.256157058879,795.317200039068,828.900412205444,949.585914527056,684.179035668858,835.735385304217,611.138727284948,855.715409711778,883.212188875575,809.06467158613,604.538267299461,895.9285574266,757.371790408499,782.281462390322,766.329455428027,589.6803601835,711.86441409253,839.396810296358,710.320657112958,894.757744145389,663.252927229728,851.429102890468,915.634681373561,869.929804802543,788.929255915701,816.547044730845,673.992303310072,911.460979917314,881.392129445992,826.372745341946,790.552014293503,610.439177730962,732.897071913919,719.618019526088,768.458284831143,910.399632266742,906.723317705573,720.083611894458,754.138341654211,924.046404019467,904.272977534105,730.311809305728,828.559355564003,923.383315973038,724.585039957104,803.276133027721,601.408932506601,784.488173601686,910.056742081653,598.844753769785,687.279948362145,838.344896173083,906.123877203563,920.821039123492,720.551482430403
916.362803630117,676.571939437324,969.653267830471,638.506836927947,631.13680065273,684.367151782528,685.88760392233,755.375920984009,791.137202258587,673.762351778108,787.861402855288,882.920422083166,952.437249416742,813.050179115183,914.107612582574,863.649060016479,686.90407529446,618.02520451807,636.1381290842,774.423727671154,662.394856935314,922.877960725462,919.683119877024,730.545811910209,925.281188365301,920.0129808013,813.922488740079,755.240667037131,815.98354558137,647.599366577177,774.613073160712,862.315115001849,769.336787942735,828.290232650632,874.931299873275,627.747603544265,790.268232643551,909.76650859282,629.687620541362,735.189625633968,825.950618397427,826.477685420144,800.524267988163,905.463916242599,766.547741480368,823.059142387134,822.917316380185,850.087547377861,977.728104089621,701.853720449686,855.532894955295,629.623577022783,879.628529951167,911.034087677927,830.493717403305,620.675963285139,919.991395300449,783.951995697136,804.137534024165,785.230044349906,606.305962790046,732.375885986847,867.158441795376,733.37299894167,920.047367465805,686.336051989435,878.027715215396,944.930420133638,898.071394484911,810.878424165272,843.943432417005,689.173584298298,938.030836900317,905.394830507158,850.824845155581,813.52293596903,625.431063581075,760.011907923816,745.283518751366,787.261118420913,938.9097971436,934.953100969726,739.27706346964,771.706967548006,950.776807574779,923.063776132567,747.978278392828,851.191821279497,949.458204492044,748.828049792446,832.333145385764,620.370474468395,809.594925862732,932.378480202604,618.682683380181,709.442067697208,863.987150340792,928.383798533306,946.89257026911,737.553387396337
927.893115307049,686.689399465904,986.05279177226,651.166235811274,639.688189867104,692.843705136875,703.136480239559,768.730175032196,800.868217121565,690.369144604216,801.764445012446,898.624445784599,973.163044691659,828.226519299173,923.103184432477,876.840574635786,700.388735979332,627.518148035288,644.300890021526,792.62033022773,677.900904418494,933.141968430734,940.081284265005,743.435240253046,938.434467805688,937.27216530539,824.240632779763,765.136750208564,828.779400684676,658.464329323015,785.495253928899,871.232685053907,784.900576791853,843.233850898287,884.061150974419,637.048886129774,806.564915408888,929.215476286782,637.481478351204,750.570236630155,834.112125545192,845.431238031435,818.907878815897,924.230383679431,782.211527834037,835.267077809106,841.599163895353,862.399177107107,995.35780353474,712.279961237461,866.489677526952,641.498769853624,894.222002204814,929.032313776458,843.218907154474,630.418309088839,934.329486369351,802.049749694131,817.521246472205,796.015063750978,616.641930888133,745.183842132491,885.542792296904,748.589351205805,935.543419340522,702.052832985869,895.19071148744,963.995029086715,916.50747078736,824.286058974454,862.217094570831,697.387470736505,954.563848680405,919.817771502819,866.214106870833,827.871168130889,634.056298762604,778.874806700167,762.895522609474,797.937177277539,957.284074941878,953.099471777252,750.772946605057,781.377345678771,967.335065778411,932.44101665851,757.963125456084,864.851698124661,965.408764494195,765.03432004835,852.327750877257,632.787679626087,826.019067288062,944.95688425393,631.956438201648,724.046238220666,880.378048306564,940.945719058677,962.86584879967,747.013015090793
